city,cnty,id,lat,lon,prov
淮南,中国,CN101220401,32.662000,117.020000,安徽
凤台,中国,CN101220402,32.784000,116.572000,安徽
潘集,中国,CN101220403,32.800000,116.800000,安徽
马鞍山,中国,CN101220501,31.709000,118.356000,安徽
当涂,中国,CN101220502,31.492000,118.615000,安徽
安庆,中国,CN101220601,30.498000,117.047000,安徽
枞阳,中国,CN101220602,30.430000,117.130000,安徽
太湖,中国,CN101220603,30.455000,116.122000,安徽
潜山,中国,CN101220604,30.764000,116.502000,安徽
怀宁,中国,CN101220605,30.589000,116.765000,安徽
宿松,中国,CN101220606,30.107000,116.230000,安徽
望江,中国,CN101220607,30.237000,116.680000,安徽
岳西,中国,CN101220608,30.520000,116.220000,安徽
桐城,中国,CN101220609,31.040000,116.570000,安徽
宿州,中国,CN101220701,33.629000,117.002000,安徽
砀山,中国,CN101220702,34.463000,116.396000,安徽
灵璧,中国,CN101220703,33.694000,117.514000,安徽
泗县,中国,CN101220704,33.280000,117.520000,安徽
萧县,中国,CN101220705,34.110000,116.580000,安徽
阜阳,中国,CN101220801,32.910000,115.816000,安徽
阜南,中国,CN101220802,32.659000,115.611000,安徽
颍上,中国,CN101220803,32.663000,116.269000,安徽
临泉,中国,CN101220804,32.874000,115.195000,安徽
界首,中国,CN101220805,33.267000,115.382000,安徽
太和,中国,CN101220806,33.100000,115.430000,安徽
亳州,中国,CN101220901,33.874000,115.766000,安徽
涡阳,中国,CN101220902,33.300000,116.120000,安徽
利辛,中国,CN101220903,33.124000,116.139000,安徽
蒙城,中国,CN101220904,33.207000,116.541000,安徽
黄山,中国,CN101221001,30.100000,118.167000,安徽
黄山区,中国,CN101221002,30.180000,118.080000,安徽
屯溪,中国,CN101221003,29.430000,118.170000,安徽
祁门,中国,CN101221004,29.852000,117.575000,安徽
黟县,中国,CN101221005,29.560000,117.560000,安徽
歙县,中国,CN101221006,29.520000,118.260000,安徽
休宁,中国,CN101221007,29.470000,118.110000,安徽
黄山风景区,中国,CN101221008,29.430000,118.170000,安徽
滁州,中国,CN101221101,32.314000,118.305000,安徽
凤阳,中国,CN101221102,32.834000,117.547000,安徽
明光,中国,CN101221103,32.470000,117.590000,安徽
定远,中国,CN101221104,32.455000,117.645000,安徽
全椒,中国,CN101221105,32.046000,118.110000,安徽
来安,中国,CN101221106,32.270000,118.250000,安徽
天长,中国,CN101221107,32.708000,118.941000,安徽
淮北,中国,CN101221201,33.981000,116.858000,安徽
濉溪,中国,CN101221202,33.560000,116.470000,安徽
铜陵,中国,CN101221301,30.948000,117.781000,安徽
宣城,中国,CN101221401,30.942000,118.747000,安徽
东安,中国,CN101251403,26.240000,111.170000,湖南
双牌,中国,CN101251404,25.888000,111.687000,湖南
道县,中国,CN101251405,25.320000,111.360000,湖南
宁远,中国,CN101251406,25.665000,111.989000,湖南
江永,中国,CN101251407,25.201000,111.240000,湖南
蓝山,中国,CN101251408,25.314000,112.181000,湖南
新田,中国,CN101251409,25.550000,112.120000,湖南
江华,中国,CN101251410,25.110000,111.270000,湖南
冷水滩,中国,CN101251411,26.534000,111.631000,湖南
吉首,中国,CN101251501,28.313000,109.778000,湖南
保靖,中国,CN101251502,28.662000,109.505000,湖南
永顺,中国,CN101251503,29.076000,109.985000,湖南
古丈,中国,CN101251504,28.582000,110.013000,湖南
凤凰,中国,CN101251505,28.027000,109.546000,湖南
泸溪,中国,CN101251506,28.170000,110.090000,湖南
龙山,中国,CN101251507,29.204000,109.524000,湖南
花垣,中国,CN101251508,28.405000,109.450000,湖南
广州,中国,CN101280101,23.108000,113.265000,广东
番禺,中国,CN101280102,22.570000,113.220000,广东
从化,中国,CN101280103,23.655000,113.666000,广东
增城,中国,CN101280104,23.359000,113.738000,广东
花都,中国,CN101280105,23.230000,113.130000,广东
韶关,中国,CN101280201,24.805000,113.589000,广东
乳源,中国,CN101280202,24.470000,113.160000,广东
始兴,中国,CN101280203,24.570000,114.040000,广东
翁源,中国,CN101280204,24.220000,114.040000,广东
乐昌,中国,CN101280205,25.242000,113.217000,广东
仁化,中国,CN101280206,25.203000,113.770000,广东
南雄,中国,CN101280207,25.183000,114.330000,广东
新丰,中国,CN101280208,24.030000,114.120000,广东
曲江,中国,CN101280209,24.410000,113.360000,广东
浈江,中国,CN101280210,24.800000,113.600000,广东
武江,中国,CN101280211,24.800000,113.500000,广东
惠州,中国,CN101280301,23.096000,114.398000,广东
博罗,中国,CN101280302,23.110000,114.170000,广东
惠阳,中国,CN101280303,23.096000,114.398000,广东
惠东,中国,CN101280304,22.969000,114.989000,广东
龙门,中国,CN101280305,23.378000,114.270000,广东
梅州,中国,CN101280401,24.321000,116.119000,广东
兴宁,中国,CN101280402,24.090000,115.440000,广东
蕉岭,中国,CN101280403,24.646000,116.218000,广东
大埔,中国,CN101280404,24.346000,116.621000,广东
丰顺,中国,CN101280406,23.918000,116.274000,广东
平远,中国,CN101280407,24.350000,115.540000,广东
五华,中国,CN101280408,23.781000,115.665000,广东
梅县,中国,CN101280409,24.321000,116.119000,广东
汕头,中国,CN101280501,23.355000,116.676000,广东
潮阳,中国,CN101280502,23.160000,116.350000,广东
澄海,中国,CN101280503,23.502000,116.805000,广东
南澳,中国,CN101280504,23.260000,117.020000,广东
深圳,中国,CN101280601,22.544000,114.109000,广东
珠海,中国,CN101280701,22.248000,113.565000,广东
斗门,中国,CN101280702,22.240000,113.249000,广东
金湾,中国,CN101280703,21.200000,113.300000,广东
佛山,中国,CN101280800,22.828000,113.167000,广东
顺德,中国,CN101280801,22.828000,113.167000,广东
三水,中国,CN101280802,23.267000,112.909000,广东
南海,中国,CN101280803,23.058000,113.047000,广东
高明,中国,CN101280804,22.889000,112.848000,广东
肇庆,中国,CN101280901,23.051000,112.452000,广东
广宁,中国,CN101280902,23.671000,112.389000,广东
四会,中国,CN101280903,23.448000,112.631000,广东
德庆,中国,CN101280905,23.090000,111.460000,广东
怀集,中国,CN101280906,23.939000,112.197000,广东
封开,中国,CN101280907,23.598000,111.689000,广东
高要,中国,CN101280908,23.051000,112.452000,广东
湛江,中国,CN101281001,21.190000,110.384000,广东
吴川,中国,CN101281002,21.260000,110.460000,广东
雷州,中国,CN101281003,20.550000,110.060000,广东
徐闻,中国,CN101281004,20.200000,110.100000,广东
廉江,中国,CN101281005,21.380000,110.170000,广东
赤坎,中国,CN101281006,21.200000,110.300000,广东
遂溪,中国,CN101281007,21.230000,110.150000,广东
坡头,中国,CN101281008,21.200000,110.300000,广东
霞山,中国,CN101281009,21.200000,110.300000,广东
麻章,中国,CN101281010,21.200000,110.330000,广东
江门,中国,CN101281101,22.780000,113.088000,广东
开平,中国,CN101281103,22.310000,112.524000,广东
新会,中国,CN101281104,22.320000,113.020000,广东
恩平,中国,CN101281105,22.204000,112.263000,广东
台山,中国,CN101281106,22.104000,112.698000,广东
蓬江,中国,CN101281107,22.600000,113,广东
鹤山,中国,CN101281108,22.780000,113.088000,广东
江海,中国,CN101281109,22.500000,113.100000,广东
河源,中国,CN101281201,23.734000,114.686000,广东
紫金,中国,CN101281202,23.476000,115.051000,广东
连平,中国,CN101281203,24.342000,114.582000,广东
和平,中国,CN101281204,24.433000,114.973000,广东
龙川,中国,CN101281205,24.060000,115.150000,广东
东源,中国,CN101281206,23.800000,114.800000,广东
清远,中国,CN101281301,23.655000,113.110000,广东
连南,中国,CN101281302,24.430000,112.170000,广东
连州,中国,CN101281303,24.470000,112.230000,广东
连山,中国,CN101281304,24.340000,112.090000,广东
阳山,中国,CN101281305,24.449000,112.689000,广东
佛冈,中国,CN101281306,23.520000,113.320000,广东
英德,中国,CN101281307,24.197000,113.332000,广东
清新,中国,CN101281308,23.700000,113,广东
云浮,中国,CN101281401,22.930000,112.040000,广东
罗定,中国,CN101281402,22.692000,111.466000,广东
姚安,中国,CN101290804,25.320000,101.260000,云南
牟定,中国,CN101290805,25.200000,101.310000,云南
南华,中国,CN101290806,25.038000,101.228000,云南
武定,中国,CN101290807,25.762000,102.201000,云南
禄丰,中国,CN101290808,25.090000,102.040000,云南
双柏,中国,CN101290809,24.569000,101.546000,云南
永仁,中国,CN101290810,26.174000,101.568000,云南
普洱,中国,CN101290901,22.767000,101.083000,云南
景谷,中国,CN101290902,23.300000,100.420000,云南
景东,中国,CN101290903,24.280000,100.520000,云南
澜沧,中国,CN101290904,22.340000,99.560000,云南
墨江,中国,CN101290906,23.260000,101.430000,云南
江城,中国,CN101290907,22.350000,101.510000,云南
孟连,中国,CN101290908,22.200000,99.370000,云南
西盟,中国,CN101290909,22.440000,99.270000,云南
镇沅,中国,CN101290911,23.530000,100.530000,云南
宁洱,中国,CN101290912,23.020000,101.170000,云南
昭通,中国,CN101291001,27.340000,103.719000,云南
鲁甸,中国,CN101291002,27.258000,103.411000,云南
彝良,中国,CN101291003,27.380000,104.030000,云南
镇雄,中国,CN101291004,27.559000,104.804000,云南
威信,中国,CN101291005,27.905000,105.003000,云南
巧家,中国,CN101291006,26.982000,103.151000,云南
绥江,中国,CN101291007,28.513000,104.028000,云南
永善,中国,CN101291008,28.015000,103.642000,云南
盐津,中国,CN101291009,28.040000,104.150000,云南
大关,中国,CN101291010,27.915000,103.909000,云南
水富,中国,CN101291011,28.630000,104.407000,云南
临沧,中国,CN101291101,23.900000,100.033000,云南
沧源,中国,CN101291102,23.090000,99.160000,云南
耿马,中国,CN101291103,23.330000,99.240000,云南
双江,中国,CN101291104,23.280000,99.480000,云南
凤庆,中国,CN101291105,24.633000,99.870000,云南
永德,中国,CN101291106,24.102000,99.468000,云南
云县,中国,CN101291107,24.270000,100.080000,云南
镇康,中国,CN101291108,23.944000,99.020000,云南
怒江,中国,CN101291201,27.450000,98.400000,云南
福贡,中国,CN101291203,26.994000,98.862000,云南
兰坪,中国,CN101291204,26.250000,99.250000,云南
泸水,中国,CN101291205,26.038000,98.860000,云南
六库,中国,CN101291206,26.520000,98.510000,云南
贡山,中国,CN101291207,27.450000,98.400000,云南
香格里拉,中国,CN101291301,27.815000,99.704000,云南
德钦,中国,CN101291302,28.270000,98.530000,云南
维西,中国,CN101291303,27.100000,99.170000,云南
中甸,中国,CN101291304,27.815000,99.704000,云南
丽江,中国,CN101291401,26.903000,100.222000,云南
永胜,中国,CN101291402,26.533000,100.785000,云南
华坪,中国,CN101291403,26.656000,101.249000,云南
宁蒗,中国,CN101291404,27.180000,100.510000,云南
德宏,中国,CN101291501,24.260000,98.350000,云南
陇川,中国,CN101291503,24.220000,97.570000,云南
盈江,中国,CN101291504,24.868000,97.899000,云南
瑞丽,中国,CN101291506,24.010000,97.789000,云南
梁河,中国,CN101291507,24.737000,98.338000,云南
芒市,中国,CN101291508,24.260000,98.350000,云南
景洪,中国,CN101291601,22.023000,100.971000,云南
勐海,中国,CN101291603,21.990000,100.319000,云南
勐腊,中国,CN101291605,21.777000,101.469000,云南
成都,中国,CN101270101,30.670000,104.071000,四川
龙泉驿,中国,CN101270102,30.330000,104.150000,四川
新都,中国,CN101270103,30.500000,104.090000,四川
温江,中国,CN101270104,30.420000,103.500000,四川
金堂,中国,CN101270105,30.720000,104.621000,四川
双流,中国,CN101270106,30.448000,104.029000,四川
郫县,中国,CN101270107,30.490000,103.530000,四川
大邑,中国,CN101270108,30.622000,103.391000,四川
蒲江,中国,CN101270109,30.120000,103.310000,四川
新津,中国,CN101270110,30.260000,103.480000,四川
都江堰,中国,CN101270111,31.057000,103.610000,四川
彭州,中国,CN101270112,30.590000,103.560000,四川
邛崃,中国,CN101270113,30.377000,103.417000,四川
崇州,中国,CN101270114,30.380000,103.400000,四川
青白江区,中国,CN101270115,30.788000,104.326000,四川
攀枝花,中国,CN101270201,26.550000,101.733000,四川
仁和,中国,CN101270202,26.300000,101.440000,四川
米易,中国,CN101270203,26.953000,101.971000,四川
盐边,中国,CN101270204,26.884000,101.599000,四川
自贡,中国,CN101270301,29.357000,104.763000,四川
富顺,中国,CN101270302,29.183000,104.999000,四川
荣县,中国,CN101270303,29.270000,104.260000,四川
绵阳,中国,CN101270401,31.475000,104.727000,四川
三台,中国,CN101270402,31.076000,105.002000,四川
盐亭,中国,CN101270403,31.233000,105.461000,四川
安县,中国,CN101270404,31.390000,104.250000,四川
梓潼,中国,CN101270405,31.671000,105.207000,四川
北川,中国,CN101270406,31.952000,104.243000,四川
平武,中国,CN101270407,32.523000,104.414000,四川
江油,中国,CN101270408,31.929000,104.903000,四川
南充,中国,CN101270501,30.797000,106.083000,四川
南部,中国,CN101270502,31.348000,105.911000,四川
营山,中国,CN101270503,31.040000,106.330000,四川
蓬安,中国,CN101270504,31.020000,106.250000,四川
仪陇,中国,CN101270505,31.433000,106.559000,四川
西充,中国,CN101270506,30.590000,105.530000,四川
阆中,中国,CN101270507,31.607000,106.046000,四川
达州,中国,CN101270601,31.120000,107.300000,四川
宣汉,中国,CN101270602,31.220000,107.430000,四川
开江,中国,CN101270603,31.025000,107.893000,四川
大竹,中国,CN101270604,30.667000,107.257000,四川
渠县,中国,CN101270605,30.510000,106.580000,四川
万源,中国,CN101270606,31.993000,108.002000,四川
通川,中国,CN101270607,31.120000,107.300000,四川
达县,中国,CN101270608,31.227000,107.500000,四川
遂宁,中国,CN101270701,30.509000,105.575000,四川
蓬溪,中国,CN101270702,30.460000,105.420000,四川
射洪,中国,CN101270703,30.900000,105.409000,四川
广安,中国,CN101270801,30.477000,106.635000,四川
岳池,中国,CN101270802,30.529000,106.416000,四川
武胜,中国,CN101270803,30.363000,106.195000,四川
邻水,中国,CN101270804,30.281000,107,四川
华蓥,中国,CN101270805,30.370000,106.750000,四川
巴中,中国,CN101270901,31.856000,106.762000,四川
通江,中国,CN101270902,31.560000,107.140000,四川
南江,中国,CN101270903,32.307000,106.780000,四川
平昌,中国,CN101270904,31.560000,107.204000,四川
泸州,中国,CN101271001,28.889000,105.444000,四川
泸县,中国,CN101271003,28.590000,105.270000,四川
合江,中国,CN101271004,28.742000,105.951000,四川
叙永,中国,CN101271005,28.100000,105.260000,四川
古蔺,中国,CN101271006,28.009000,105.953000,四川
纳溪,中国,CN101271007,28.780000,105.380000,四川
宜宾,中国,CN101271101,28.765000,104.622000,四川
宜宾县,中国,CN101271103,28.420000,104.330000,四川
南溪,中国,CN101271104,28.881000,104.914000,四川
江安,中国,CN101271105,28.440000,105.040000,四川
长宁,中国,CN101271106,24.720000,99.662000,四川
高县,中国,CN101271107,28.260000,104.310000,四川
珙县,中国,CN101271108,28.230000,104.470000,四川
筠连,中国,CN101271109,28.100000,104.310000,四川
兴文,中国,CN101271110,28.190000,105.140000,四川
屏山,中国,CN101271111,28.390000,104.090000,四川
内江,中国,CN101271201,29.584000,105.056000,四川
东兴,中国,CN101271202,29.370000,105.070000,四川
威远,中国,CN101271203,29.310000,104.400000,四川
资中,中国,CN101271204,29.803000,104.784000,四川
隆昌,中国,CN101271205,29.365000,105.239000,四川
资阳,中国,CN101271301,30.130000,104.648000,四川
安岳,中国,CN101271302,29.990000,105.355000,四川
乐至,中国,CN101271303,30.340000,105.024000,四川
简阳,中国,CN101271304,30.230000,104.330000,四川
乐山,中国,CN101271401,29.564000,103.747000,四川
犍为,中国,CN101271402,29.150000,103.570000,四川
井研,中国,CN101271403,29.659000,104.061000,四川
夹江,中国,CN101271404,29.780000,103.514000,四川
沐川,中国,CN101271405,29.014000,103.844000,四川
峨边,中国,CN101271406,29.140000,103.160000,四川
马边,中国,CN101271407,28.500000,103.330000,四川
峨眉,中国,CN101271408,29.360000,103.290000,四川
峨眉山,中国,CN101271409,29.499000,103.392000,四川
眉山,中国,CN101271501,30.053000,103.829000,四川
仁寿,中国,CN101271502,29.986000,104.207000,四川
彭山,中国,CN101271503,30.241000,103.849000,四川
洪雅,中国,CN101271504,29.702000,103.176000,四川
丹棱,中国,CN101271505,30.010000,103.310000,四川
青神,中国,CN101271506,29.817000,103.838000,四川
凉山,中国,CN101271601,35.799000,116.104000,四川
木里,中国,CN101271603,27.560000,101.160000,四川
盐源,中国,CN101271604,27.694000,101.387000,四川
德昌,中国,CN101271605,27.334000,102.177000,四川
会理,中国,CN101271606,26.622000,102.233000,四川
会东,中国,CN101271607,22.969000,114.989000,四川
宁南,中国,CN101271608,27.040000,102.450000,四川
普格,中国,CN101271609,27.527000,102.556000,四川
西昌,中国,CN101271610,27.540000,102.160000,四川
金阳,中国,CN101271611,27.668000,103.222000,四川
昭觉,中国,CN101271612,28.056000,102.841000,四川
喜德,中国,CN101271613,28.180000,102.260000,四川
冕宁,中国,CN101271614,28.330000,102.100000,四川
越西,中国,CN101271615,28.390000,102.310000,四川
甘洛,中国,CN101271616,28.973000,102.743000,四川
雷波,中国,CN101271617,28.322000,103.526000,四川
美姑,中国,CN101271618,28.426000,103.102000,四川
布拖,中国,CN101271619,27.720000,102.800000,四川
雅安,中国,CN101271701,29.990000,102.997000,四川
名山,中国,CN101271702,30.118000,103.216000,四川
荥经,中国,CN101271703,29.470000,102.510000,四川
汉源,中国,CN101271704,29.407000,102.635000,四川
石棉,中国,CN101271705,29.192000,102.251000,四川
天全,中国,CN101271706,30.087000,102.585000,四川
芦山,中国,CN101271707,30.090000,102.560000,四川
宝兴,中国,CN101271708,30.557000,102.722000,四川
甘孜,中国,CN101271801,30.467000,107.033000,四川
康定,中国,CN101271802,30.030000,101.580000,四川
泸定,中国,CN101271803,29.773000,102.092000,四川
丹巴,中国,CN101271804,30.530000,101.530000,四川
九龙,中国,CN101271805,29,101.300000,四川
雅江,中国,CN101271806,30.020000,101.010000,四川
道孚,中国,CN101271807,30.590000,101.070000,四川
炉霍,中国,CN101271808,31.240000,100.400000,四川
新龙,中国,CN101271809,30.560000,100.190000,四川
德格,中国,CN101271810,31.440000,98.340000,四川
白玉,中国,CN101271811,31.130000,98.500000,四川
石渠,中国,CN101271812,32.590000,98.060000,四川
色达,中国,CN101271813,32.170000,100.200000,四川
理塘,中国,CN101271814,29.833000,100.121000,四川
巴塘,中国,CN101271815,29.701000,99.353000,四川
乡城,中国,CN101271816,28.560000,99.480000,四川
稻城,中国,CN101271817,29.030000,100.180000,四川
得荣,中国,CN101271818,28.430000,99.170000,四川
碌曲,中国,CN101161207,34.395000,102.488000,甘肃
夏河,中国,CN101161208,35.120000,102.310000,甘肃
白银,中国,CN101161301,36.549000,104.201000,甘肃
靖远,中国,CN101161302,36.340000,104.410000,甘肃
会宁,中国,CN101161303,35.930000,105.010000,甘肃
平川,中国,CN101161304,36.800000,104.800000,甘肃
景泰,中国,CN101161305,37.179000,104.146000,甘肃
嘉峪关,中国,CN101161401,39.450000,98.170000,甘肃
西宁,中国,CN101150101,36.621000,101.778000,青海
大通,中国,CN101150102,40.155000,113.191000,青海
湟源,中国,CN101150103,36.595000,101.149000,青海
湟中,中国,CN101150104,36.623000,101.576000,青海
海东,中国,CN101150201,36.300000,102.060000,青海
乐都,中国,CN101150202,36.530000,102.438000,青海
民和,中国,CN101150203,36.190000,102.510000,青海
互助,中国,CN101150204,36.490000,101.570000,青海
化隆,中国,CN101150205,36.060000,102.160000,青海
循化,中国,CN101150206,35.500000,102.330000,青海
冷湖,中国,CN101150207,38.450000,93.200000,青海
平安,中国,CN101150208,36.500000,102.100000,青海
黄南,中国,CN101150301,34.440000,101.360000,青海
尖扎,中国,CN101150302,35.570000,102.020000,青海
泽库,中国,CN101150303,35.020000,101.280000,青海
河南,中国,CN101150304,34.730000,101.600000,青海
同仁,中国,CN101150305,35.511000,102.009000,青海
海南,中国,CN101150401,36.160000,100.370000,青海
贵德,中国,CN101150404,35.951000,101.470000,青海
兴海,中国,CN101150406,35.350000,99.590000,青海
贵南,中国,CN101150407,35.731000,100.891000,青海
同德,中国,CN101150408,35.150000,100.360000,青海
共和,中国,CN101150409,36.270000,100.620000,青海
果洛,中国,CN101150501,34.280000,100.150000,青海
班玛,中国,CN101150502,32.560000,100.450000,青海
甘德,中国,CN101150503,33.580000,99.540000,青海
达日,中国,CN101150504,33.450000,99.390000,青海
久治,中国,CN101150505,33.260000,101.290000,青海
玛多,中国,CN101150506,34.550000,98.130000,青海
玛沁,中国,CN101150508,34.280000,100.150000,青海
玉树,中国,CN101150601,32.898000,96.707000,青海
称多,中国,CN101150602,33.360000,97.104000,青海
治多,中国,CN101150603,33.510000,95.360000,青海
杂多,中国,CN101150604,32.540000,95.180000,青海
囊谦,中国,CN101150605,32.120000,96.290000,青海
曲麻莱,中国,CN101150606,34.080000,95.470000,青海
海西,中国,CN101150701,37.220000,97.220000,青海
天峻,中国,CN101150708,38.095000,98.424000,青海
乌兰,中国,CN101150709,36.550000,98.290000,青海
茫崖,中国,CN101150712,38.150000,90.510000,青海
大柴旦,中国,CN101150713,37.510000,95.220000,青海
德令哈,中国,CN101150716,37.370000,97.370000,青海
海北,中国,CN101150801,37.200000,100.080000,青海
门源,中国,CN101150802,37.230000,101.370000,青海
祁连,中国,CN101150803,38.266000,99.627000,青海
海晏,中国,CN101150804,36.550000,100.590000,青海
刚察,中国,CN101150806,37.330000,100.130000,青海
格尔木,中国,CN101150901,36.250000,94.540000,青海
都兰,中国,CN101150902,36.223000,97.296000,青海
乌鲁木齐,中国,CN101130101,43.781000,87.585000,新疆
小渠子,中国,CN101130103,43.340000,87.060000,新疆
达坂城,中国,CN101130105,43.210000,88.190000,新疆
乌鲁木齐牧试站,中国,CN101130108,43.170000,87.070000,新疆
天池,中国,CN101130109,43.530000,88.070000,新疆
白杨沟,中国,CN101130110,43.170000,87.070000,新疆
克拉玛依,中国,CN101130201,45.597000,84.867000,新疆
乌尔禾,中国,CN101130202,46.112000,85.673000,新疆
白碱滩,中国,CN101130203,45.700000,85.136000,新疆
石河子,中国,CN101130301,44.299000,86.037000,新疆
炮台,中国,CN101130302,44.510000,85.150000,新疆
莫索湾,中国,CN101130303,45.010000,86.060000,新疆
昌吉,中国,CN101130401,44.015000,87.294000,新疆
呼图壁,中国,CN101130402,44.240000,86.605000,新疆
米泉,中国,CN101130403,44.377000,87.653000,新疆
阜康,中国,CN101130404,44.377000,88.251000,新疆
吉木萨尔,中国,CN101130405,44.010000,89.100000,新疆
奇台,中国,CN101130406,44.450000,90.288000,新疆
玛纳斯,中国,CN101130407,44.190000,86.120000,新疆
木垒,中国,CN101130408,43.500000,90.170000,新疆
蔡家湖,中国,CN101130409,44.120000,87.320000,新疆
吐鲁番,中国,CN101130501,42.794000,88.643000,新疆
托克逊,中国,CN101130502,42.480000,88.380000,新疆
鄯善,中国,CN101130504,42.510000,90.140000,新疆
库尔勒,中国,CN101130601,41.753000,86.134000,新疆
轮台,中国,CN101130602,41.470000,84.150000,新疆
尉犁,中国,CN101130603,41.210000,86.160000,新疆
若羌,中国,CN101130604,39.020000,88.100000,新疆
且末,中国,CN101130605,38.090000,85.330000,新疆
和静,中国,CN101130606,42.790000,85.020000,新疆
焉耆,中国,CN101130607,42.050000,86.340000,新疆
和硕,中国,CN101130608,42.150000,86.480000,新疆
巴音布鲁克,中国,CN101130610,43.020000,84.090000,新疆
铁干里克,中国,CN101130611,40.380000,87.420000,新疆
博湖,中国,CN101130612,41.900000,86.720000,新疆
塔中,中国,CN101130613,39,83.670000,新疆
巴仑台,中国,CN101130614,42.440000,86.180000,新疆
阿拉尔,中国,CN101130701,40.300000,81.030000,新疆
阿克苏,中国,CN101130801,41.172000,80.257000,新疆
乌什,中国,CN101130802,41.130000,79.140000,新疆
温宿,中国,CN101130803,41.607000,80.485000,新疆
拜城,中国,CN101130804,42.027000,81.833000,新疆
新和,中国,CN101130805,41.320000,82.370000,新疆
梅河,中国,CN101060502,42.577000,125.851000,吉林
柳河,中国,CN101060503,42.236000,125.942000,吉林
辉南,中国,CN101060504,42.544000,126.359000,吉林
集安,中国,CN101060505,41.060000,126.090000,吉林
通化县,中国,CN101060506,41.400000,125.450000,吉林
白城,中国,CN101060601,45.615000,122.839000,吉林
洮南,中国,CN101060602,45.531000,122.482000,吉林
大安,中国,CN101060603,45.300000,124.160000,吉林
镇赉,中国,CN101060604,45.878000,123.427000,吉林
通榆,中国,CN101060605,44.745000,122.788000,吉林
辽源,中国,CN101060701,42.903000,125.134000,吉林
东丰,中国,CN101060702,42.763000,125.436000,吉林
东辽,中国,CN101060703,42.910000,124.979000,吉林
松原,中国,CN101060801,45.110000,124.500000,吉林
乾安,中国,CN101060802,45,124.010000,吉林
前郭,中国,CN101060803,45.070000,124.500000,吉林
长岭,中国,CN101060804,44.336000,123.927000,吉林
扶余,中国,CN101060805,44.580000,126,吉林
白山,中国,CN101060901,41.525000,126.395000,吉林
靖宇,中国,CN101060902,42.460000,126.887000,吉林
临江,中国,CN101060903,41.480000,126.550000,吉林
东岗,中国,CN101060904,42.060000,127.340000,吉林
长白,中国,CN101060905,42.210000,128.100000,吉林
抚松,中国,CN101060906,42.326000,127.266000,吉林
江源,中国,CN101060907,42.053000,126.582000,吉林
沈阳,中国,CN101070101,41.799000,123.418000,辽宁
辽中,中国,CN101070103,41.487000,122.788000,辽宁
康平,中国,CN101070104,42.775000,123.184000,辽宁
法库,中国,CN101070105,42.394000,123.251000,辽宁
新民,中国,CN101070106,41.590000,122.500000,辽宁
大连,中国,CN101070201,38.944000,121.576000,辽宁
瓦房店,中国,CN101070202,39.737000,121.759000,辽宁
金州,中国,CN101070203,41.124000,121.092000,辽宁
普兰店,中国,CN101070204,39.240000,121.580000,辽宁
旅顺,中国,CN101070205,38.490000,121.140000,辽宁
长海,中国,CN101070206,39.527000,122.987000,辽宁
庄河,中国,CN101070207,39.840000,123,辽宁
鞍山,中国,CN101070301,41.115000,122.977000,辽宁
台安,中国,CN101070302,41.230000,122.260000,辽宁
岫岩,中国,CN101070303,40.170000,123.170000,辽宁
海城,中国,CN101070304,40.826000,122.724000,辽宁
抚顺,中国,CN101070401,41.859000,123.906000,辽宁
新宾,中国,CN101070402,41.722000,125.034000,辽宁
清原,中国,CN101070403,42.060000,124.550000,辽宁
章党,中国,CN101070404,41.550000,124.050000,辽宁
本溪,中国,CN101070501,41.302000,123.765000,辽宁
本溪县,中国,CN101070502,41.180000,124.170000,辽宁
桓仁,中国,CN101070504,41.160000,125.210000,辽宁
丹东,中国,CN101070601,40.110000,124.357000,辽宁
凤城,中国,CN101070602,40.452000,124.067000,辽宁
宽甸,中国,CN101070603,40.430000,124.470000,辽宁
东港,中国,CN101070604,39.990000,123.861000,辽宁
锦州,中国,CN101070701,41.116000,121.144000,辽宁
凌海,中国,CN101070702,41.190000,121.220000,辽宁
义县,中国,CN101070704,41.310000,121.140000,辽宁
黑山,中国,CN101070705,41.799000,122.198000,辽宁
北镇,中国,CN101070706,41.350000,121.460000,辽宁
营口,中国,CN101070801,40.686000,122.278000,辽宁
大石桥,中国,CN101070802,40.370000,122.290000,辽宁
盖州,中国,CN101070803,40.250000,122.210000,辽宁
阜新,中国,CN101070901,42.019000,121.647000,辽宁
彰武,中国,CN101070902,42.489000,122.424000,辽宁
辽阳,中国,CN101071001,41.266000,123.171000,辽宁
辽阳县,中国,CN101071002,41.120000,123.040000,辽宁
灯塔,中国,CN101071003,41.415000,123.278000,辽宁
弓长岭,中国,CN101071004,41.148000,123.438000,辽宁
铁岭,中国,CN101071101,42.291000,123.831000,辽宁
开原,中国,CN101071102,42.320000,124.030000,辽宁
昌图,中国,CN101071103,43.022000,123.987000,辽宁
西丰,中国,CN101071104,42.440000,124.450000,辽宁
调兵山,中国,CN101071105,42.468000,123.544000,辽宁
朝阳,中国,CN101071201,41.579000,120.456000,辽宁
凌源,中国,CN101071203,41.016000,119.233000,辽宁
喀左,中国,CN101071204,41.050000,119.430000,辽宁
北票,中国,CN101071205,41.835000,120.776000,辽宁
建平县,中国,CN101071207,41.230000,119.420000,辽宁
盘锦,中国,CN101071301,41.153000,122.277000,辽宁
大洼,中国,CN101071302,40.967000,122,辽宁
